Varient_Name,Average_stars,Review_title,User_rating,Review_description
Honda Livo,4.2,affordable bike with awsome mileage.,4,"Very nice bike, I have a Honda live with the best mileage, maintenance cost is very low and budget bike everyone can afford it."
Honda Livo,4.2,Really Nice Bike ,4,"Really nice and wonderful experience with this Bike. Greatly, it's the mileage is awesome and comfortable feeling with this. "
Honda Livo,4.2,Good Scooter,4,"Best scooter for students. The mileage is good, performance is also good and features are the very best."
Honda Livo,4.2,Performance,4,a very good bike I have also this bike total of 120000 km total ride this bike and today is very good mileage and is very best. very good for this cost.
Honda Livo,4.2,Good Performance,5,Good bike with fine mileage and engine quality is great. The performance is also good in that price range.
Honda Livo,4.2,Is Very Comfortable,3,"The Honda Livo is an incredibly comfortable bike that fits well within a budget. I find this bike to be amazing in practicality, using it on a daily basis with great satisfaction."
Honda CBR650R,4.5,Dream launches ,5,No option needed..looking charming speed that can help you talk to with wind
Honda Livo,4.2,Good Design,4,"First of all, the bike's look is stylish and impressive. It gives the feeling of youth and modernity. The engine sound of the bike is good and not disturbing."
Honda Livo,4.2,Amazing Performance Bike,5,"It's an excellent bike with lots of attractive features one would rather get at a much more price than the Honda Livo. Thanks, Honda company for making such a comfortable, beautiful bike. "
Honda CBR650R,4.5,Awesome Bike,5,This is a superb bike and I think this bike is one of the most premium bikes in India.
Honda CBR650R,4.5,Good system,5,It's very comfortable for everyone. I highly recommend you. 
Honda CBR650R,4.5,Cool Bike For Racers,4,I Am A Racer And Guys All Knows That Racer Want Speed To Win A Race And My Dad And My Uncle Gifted This Bike To Me On Birthday So The Experiance With This Bike Is Fabulos So If You Are Looking For A Racing Bike Then The Honda CBR650R Is Build For You
Honda CBR650R,4.5,Best reliable and refined bike,5,Awesome and the best ever 600 CC category bike with low maintenance cost and reliability.
Honda CBR650R,4.5,Future bike of riders,4,Best bike in all over the world with the traction control system.the bike worth Rs. 8lakh around on-road price. This bike has two colours and red and white colour is the deadliest colour.
Honda CBR650R,4.5,Best Bike ,5,"This bike looks good and its 4 cylinder engine, its quit fast to change gear."
Honda CBR650R,4.5,A great bike,5,I had this bike for a couple of months. It is my brother's bike. The bike is punchy and refined at the same time. It looks sporty and has a committed riding position. Good for a short-medium ride. Will not recommend for touring. It's a monster on the track. The 4 cylinder engine feels buttery smooth on the track.
Honda CBR650R,4.5,Top bike in 650 CC segment,5,"Honda CBR 65R is a very nice bike, As per the previous bikes of Honda. In this segment, this bike is heading lead and it is also my dream because of its sound and power."
Honda CBR650R,4.5,Best In This Segment ,3,Very good bike and best bike in 650CC in this segment. Good average plus nice-looking and look like 1000CC and it has good power.
Honda CBR650R,4.5,Good Sports Bike Under 10 Lac,4,"This bike is a good sports bike under 10lac. The power of the bike is great, and the look is value for money. The speed is also good, and the most important part is it has a good quality of safety provided by the company."
Honda CBR650R,4.5,Performance Is Great,4,"It's freaking good, the performance is just outrageous. Comfort is just perfect, did many long trips and won't feel uncomfortable."
Honda XBlade,4.1,BEST BIKE OF 2020,5,This is the best bike under the high segment. The engine is very smooth which helps me in getting the best riding experience.
Honda XBlade,4.1,Best Bike Ever.,5,What can I say about X-Blade.
Honda XBlade,4.1,From FZ V3 I Switched to Xblade,4,"I almost thought of taking FZ V3, after riding both the bikes I changed my mind to honda, engine smoothness & refinement is great. Xblade came up with great looks & BS 6 Fi engine of 163cc which wins over Yamaha. Overall nice bike with big display & gear indicator, pillion rider is not very comfortable on long rides that's the only drawback in this bike.  "
Honda XBlade,4.1,Beautiful Bike,4,It's an amazing bike with a comfortable seat. Its mileage is superb and the front look is beautiful.
Honda XBlade,4.1,Disadvantage Of The Bike,4,"First thing lightings are worst. When it comes to the highway or one way while yellow light bikes opposite vehicle's passes, mean our white lights won't be visible. I feel halogen lights are better for this XBlade instead of LED lights. 2nd disadvantage is seat cushions are like a wood plate. Body full of fibre easy to break and fade. On potholed roads, we can get each body part's vibration. Front tyres are very thin like Splendor bikes so braking is worst. The next thing side stand is not sufficient to carry 140kgs of bike weight. Plastic button locks one lock is broken means need to change that whole part. The button locks will expand the gaps of each body's fitments. Metal body means we can have the same fitment gaps till the end of bike life. Plastic moulded fibre tank. The fork is very weak and thinner like the Splendor bike. "
Honda XBlade,4.1,Worth Buying,4,"My x-blade bs6 double-disc deluxe (black color) have just completed 3,001 km . I ride through highway town as well as village non metal roads absolutely on regular basis. Till date I didn't face any trouble by any means. Engine performs as per, suspension system is awesome, riding posture is like a Perfect Commuter and mileage is varying from 44-53km/l(according to my travel) Honda X Blade bs6 has the most power-packed, versatile engine in its category. Worth buying."
Honda XBlade,4.1,Excellent Bike,4,"A great bike for everything, comfort, mileage, looks, and more. A nice silent start is a very nice thing that I personally like. Honda serves us very well. Pick-up is great. Also, the full digital meter it gives you looks nice and the live averaging is the best I've ever seen. My personal advice is to buy this."
Honda XBlade,4.1,Bike Is Overall A Budget Performer,4,The bike is overall a budget fit and performance equipped in its category and stands fit in competition. A little improvement needs in aesthetics as the headlamp appears a little bit elongated which does not look bad. The rest of the things are fine. Japanese engine is best in its peak performance.
Honda XBlade,4.1,Honda X-Blade is a decent bike,5,"Honda X Blade offers good engine performance and excellent features. The starting price range is 1.15lacs approx, which seems affordable in terms of engine and fantastic fit and finish just simply adds to its definition."
Honda XBlade,4.1,Good And Stylish Bike,3,You can go for it. It is a stylish bike with medium power. ABS for safety is available on the front brake. You can expect an average mileage of 46 km.
Honda CD 110 Dream,3.9,Value For Money,5,The best bike in 110CC. The bike has a engine start/stop switch which helps me in getting more mileage. 
Honda CD 110 Dream,3.9,Best Bike Ever,4,This bike is very nice and it is perfect. It gives good mileage and it has a nice maintenance cost and pick-up is also good.
Honda CD 110 Dream,3.9,HONDA WORST VEHICLE,1,"In two years two times engine work has been done, one from the company and one time from outside. Purchased in March 2018."
Honda CD 110 Dream,3.9,This Bike has Sab Kuch.,4,This bike is very nice and it is perfect. It gives good mileage and it has a nice maintenance cost and pick-up is also good.
Honda XBlade,4.1,Waste Of Money,2,"Cons: cost-cutting in every part. After 2 years of use, the speedometer and headlight did not work properly, chainset was gone. Don't waste your money on this vehicle, go with another option."
Honda CD 110 Dream,3.9,"Good Bike To Roam Locally, Not For Speed Above 70",3,"I own bs4 version of this bike. All good esp, good mileage of 60kmpl on daily rides. Cons: jerky gear shifts, not confidence at speeds more than 70kmph as breaking in is not sufficient and tyre grip is not adequate. Sometimes faced issues in starting the bike. "
Honda CD 110 Dream,3.9,Awesome Bike,4,"I purchased CD 110 DLX in November 2020. The bike is awesome for average-budget people and for good mileage. Now, Splendor Plus is overpriced according to CD110, having good features than Splendor Plus. My overall suggestion is to go for this."
Honda CD 110 Dream,3.9,Best Bike For Families.,5,"Superb bike after one-month usage, I can say that it is very comfortable, easy riding with family best bike for families."
Honda CD 110 Dream,3.9,Good Bike For Family Riders,4,Honda Cd 110 bike is good for family rides. The rider feels very comfortable with the seat and suspension and the performance quality is awesome. 
Honda CD 110 Dream,3.9,Nice Bike For long Rides,5,"Very nice bike for long rides, and for city rides also with a nice pickup. It's nice for offroading also."
Honda Gold Wing,4.8,awasome,5,"A versatile bike that suits all needs in my opinion. I would definitely recommend anyone to get this bike, perfect for new and old riders. I particularly like the riding posture of the bike, the seat is nice and big meaning you can sit upright, or sit farther away for a more racing position. The engine is smooth and has a lovely upper powerband, although can pull easily in any gear. Nice sounding engine in the higher rev's, although can be a little quiet when cruising, which isn't always a bad thing. If I had to pick a fault it would be a tiny vibration at 2500 RPM, sounds like it's just a vibrating panel near the dash assembly. Although who rev's it that slow!"
Honda Gold Wing,4.8,Amazing bike.,4,Honda Gold wing is a super stylish bike and the power which is unbeatable for safety purposes. I prefer Goldwing and if we talk about mileage and maintenance that do not bed as performance if you want performance like Gold wing then you need to spent this little more. 
Honda CB350RS,4.0,Good Bike In This Segment,4,"Performance-wise this is a very good bike, engine refinement and mileage are also good. It comes with great features and its performance is just amazing. It's a lot better than other bikes in this segment. "
Honda Gold Wing,4.8,Good bike ,5,"The bike is extremely comfortable and I feel that the gold wing just glides in the road like a king. But when compared with the BMW 1600k grand America is better than Honda gold wing in terms of comfort. Otherwise, the gold wing is a very good bike."
Honda Gold Wing,4.8,Best in class.,5,The styling of the bike is amazing I am very much interested in this bike. 
Honda CB350RS,4.0,Really Good Machine,4,"I have been taking notes on my CB 350 RS for the past few months and I have to say, this is a really good machine that any younger anywhere in the world would love to have. For a Solo riding experience, this one offers an awesome experience due to its specially made seat. I won't say the same about the pillion seat though. The mileage returns on the bike look pleasing enough for a 350cc category and compared to the competition, it is far better. As Honda has already specified, the looks are targeted toward the younger audience, and yeah, the whole bike gets me excited the moment I see it. It has a powerful engine and is really great in its mid-range though it lacks a bit of torque compared to the rivals like the Royal Enfields. Its slightly aggressive stance also makes the bike engaging enough that you would never really get bored of it. If there is a drawback to this machine, it's got to be how dirty it gets. And not to be exaggerating, but this is a seriously bad drawback unless you decide to add some aftermarket fenders or huggers. Other than that, every other aspect of this machine is just so eco-friendly and well, this is a Honda. So, I would definitely recommend this machine to anyone who wants a nice and engaging but relaxed ride on our Indian pothole-ridden roads. "
Honda CB350RS,4.0,Honda CB350 RS is my love,4,"I’m so in love with my Honda CB350 RS as it has such nice and thrilling features. It gives a classic and retro look, which enhances its beauty to the next level. And the 350cc engine gives an excellent on-road performance. Plus, it is extremely affordable when I see all the features offered.,"
Honda CB350RS,4.0,Personal Review ,4,"The Honda CB350RS is a stylish and sporty motorcycle that offers a good balance between performance and comfort. It is an ideal choice for riders like me who are looking for a modern classic with a more aggressive design. The engine delivers sufficient power for daily commuting and occasional highway rides, while the handling and riding experience makes it enjoyable for me to ride in various conditions. The inclusion of features such as LED lighting and a semi-digital instrument cluster adds to its overall appeal. Overall, the CB350RS is a worthy addition to Honda's lineup and a strong competitor in the 350cc segment."
Honda CB350RS,4.0,Best In Segment,4,"Best in its segment, the engine performance is outstanding. However, the maintenance cost is slightly high. The styling is super and overall, it provides great value for money."
Honda SP 125,4.2,Honda SP 125 excellent pickup,5,"A year ago, I purched this. The colour scheme and design of this bike appeal to me. The metre console is very appealing. This bike's alloy wheels are nice. I've listed some aspects below, both favourable and unfavourable.PROS: This bike gets a fantastic 65 k.m./ltr. of mileage.This bike has a really smooth sound, as well as excellent pickup. The metre console design is awesome."
Honda SP 125,4.2,Honda SP 125 Terrible customer service,4,"You must be prepared to wait a few months in the event of any spare component failure. The service centre doesn't respond in a timely manner, and the level of service is subpar.Spare components are in great demand. In conclusion, the Honda SP 125 performs well on a regular basis."
Honda SP 125,4.2,Value For Money,3,"This is an amazing bike, it is good for the daily commute and it is affordable so it is good for the middle class-class family. The performance is great and is easy to maintain. Overall, this is value for money."
Honda SP 125,4.2,Reliable Choice,4,"A very good and reliable bike for daily commutes. Build quality is good, though not the best as compared to its BS4 variants. Rear wheel size and rear footrests are the worst in the 125 cc segment and for the price Honda charges. Have been riding for the last 3 years and clocked 42k km so far with an average of 73kmpl with 70% highways and 30% city rides. So far no change in the chain sprocket, nor the rear brake liner. All in all the bike is a good buy if our riding style is decent and when services are done at 5k intervals as suggested by Honda."
Honda SP 125,4.2,Bike performance ,3,The bike average is very good and maintenance cost is low as comparing another brand bike.
Honda SP 125,4.2,A Popular Choice for Daily Commute,3,Service Cost: The service cost of the Honda SP125 is average compared to other bikes in its segment. Regular maintenance and timely servicing can help in keeping the bike in good condition and ensure its longevity.
Honda SP 125,4.2,Honda SP 125: A Budget-Friendly Bike with Thrills,4,"The Honda SP 125 is a true gem on two wheels that my uncle purchased just last month. Right from the moment I laid eyes on it, I was captivated by its sleek and sporty design. The sharp lines and aerodynamic curves give it a contemporary look that turns heads wherever it goes. Its stunning looks are complemented by its excellent performance."
Honda SP 125,4.2,Best Commutor in 125 CC category.,4,"Best Commutor Bike In this 125 category. Overall design and style is awesome and the highlight of the bike is it's mileage, which is about 60kmpl"
Honda SP 125,4.2,Popular Commuter,4,"The Honda SP 125 is a popular commuter motorcycle offered by Honda in India. The SP 125 offers a comfortable riding experience, with a well-padded seat and upright riding posture. The suspension setup, consisting of telescopic forks at the front and twin shock absorbers at the rear, provides a decent balance between comfort and stability. "
Honda SP 125,4.2,Value For Money,4,It is value for money and well average with a low budget. It is good for road trips and mileage is always good. It looks like a sports bike and feels like you ride a sport bike.
Honda SP 125,4.2,SP 125 Has Low Maintenance Costs,4,"You can go for a long drive with this bike, but you will need to stop for a break for 20 minutes every 150 km. The servicing and maintenance costs are low, and this bike is very good for daily use. It looks great and has excellent pickup, similar to the pulsar 150cc. It gets about 65 to 67 kilometers per liter. if I ride at a speed of 60 to 65 kph. A practical commuter with respectable performance and acceptable fuel economy is the Honda SP 125. Overall comfort is also respectable. However, the motorcycle's style and price are both overly conventional."
Honda SP 125,4.2,Honda SP 125 Has Great Power And Efficiency,4,"Lift your everyday drive with the Honda SP 125. This cruiser offers an ideal mix of force and productivity, making it an optimal ally for your ordinary rides. With its noteworthy mileage and smooth execution, the SP 125 guarantees an agreeable and charming drive. The bicycle's open to seating and very much planned ergonomics make it appropriate for long excursions too. The SP 125 likewise accompanies a scope of elements that clients appreciate, both with regard to its smooth outside and utilitarian inside."
Honda SP 125,4.2,Practical And Reliable Bike,4,"The Honda SP 125 is a no-nonsense commuter that gives decent overall performance and the right gasoline performance. The overall comfort is decent too. However, the design of the motorcycle is conservative and the pricing is pretty excessive, which doesn’t make it a budget-friendly motorbike. The 125cc engine delivers adequate electricity for everyday commuting and is delicate, offering easy acceleration. It gives awesome stability of electricity and gasoline efficiency, ideal for ordinary use. The coping is nimble and agile. Overall, the Honda SP 125 is a realistic and dependable preference for city commuting."
Honda SP 125,4.2,It Is A Good Bike,5,It is a good bike my back is giving 75kmpl. I am so happy to get this bike. Its look is very good. Its clutch and gear system are very good. Its petrol tank is awesome. Its speedometer looks very well. Its tires are very strong for all weather.
Honda SP 125,4.2,Decent Bike,5,"Recently, I bought this bike, and I must say, it not only looks appealing but also performs exceptionally well, especially with its fully digital instrument cluster. Additionally, it offers decent mileage, ranging from approximately 60 to 65, depending on your riding style."
Honda SP 125,4.2,Great Bike - Honda SP 125 ,4,Honda SP 125 is a great bike I ever saw in my whole life. I definitely want to try it out as soon as possible. 
Honda SP 125,4.2,Nice bike,3,"The bike is really good, only the tyres are not up to the satisfactory mark. The digital meter is very impressive."
Honda SP 125,4.2,Decent Bike - Honda SP 125,2,"The rear tire should have got wider, expect from tire size everything looks good and modern. If ABS would have been awesome."
Honda SP 125,4.2,Nice one.,5,Awesome to see Honda with FI in the 125 cc segment. Price is a little bit higher but it has a durable engine with great looks and comfort.
Honda SP 125,4.2,Honda SP 125 With Respectable Performance,4,"A sensible commuter with respectable performance and acceptable fuel economy is the Honda SP 125. Overall comfort is also respectable. However, the motorcycle's very conservative appearance and expensive price point prevent it from being a good value for money. A fantastic bike in every way, including comfort, mileage, style, and more. I personally find a good quiet start to be a really wonderful thing. Honda is a great help to us. The pickup is excellent. Additionally, the live averaging is the greatest I've ever seen, and the complete digital meter it provides you with looks excellent. Purchase this bike, in my opinion."
Honda SP 125,4.2,Waste of money.,5,Too much expensive while lacking ABS and narrow tires. It will be a waste of money as the fuel injection system is prone to frequent damage if fuel is less.
Honda SP 125,4.2,Great bike with digital meter console and led headlamps and engine kill switch ,4,"All the features are okay, but it lacks ABS which is an important requirement for above 125 cc bike as per government rules. Many people say that the back tyre should be wider but it is not so important."
Honda SP 125,4.2,This bike is coming with fuel injected.,4,This bike so stylish and very stressless engine this bike comes in BS6 variant. BS6 means Bharat stage 6 and this bike is available in two variants of both drum and disc brakes.
Honda SP 125,4.2,Amazing ride.,5,Amazing mileage on economy speed. The performance is outstanding and the engine runs smooth.
Honda SP 125,4.2,Best fuel economy.,4,"The performance of the bike is just amazing and the instrument cluster looks eye-catchy, the bike's main key feature of the bike is the eco mode which helps to achieve the best fuel economy."
Honda SP 125,4.2,Nice bike with great features.,5,"This bike is really bike and comfortable and it has a good pickup, classy look and smooth vehicle while riding . It has a digital meter and it is a plus point of this bike which indicates gear, servicing alert and so on.The tank of this bike is better than other models of Honda and BS6 technology  make this bike Elite and eco-friendly"
Honda SP 125,4.2,Best in the segment.,5,"The Honda SP 125 is the latest commuter motorcycle from Honda, & Looking Wise It's a different motorcycle and it's not just a fuel-injected version of the Honda CB Shine SP's But Overall Its Good To Buy Bike In India."
Honda SP 125,4.2,Amazing Bike ,5,"Very excited for this bike, hopefully, this bike will perform well for daily commuter my expected are very high with Honda SP 125. "
Honda SP 125,4.2, Best in 125 CC segment,5,Best performance bike in this segment. Comfort and Milage are More than Other 125 cc Bikes. Headlight and Fully digital instrument amazing.
Honda SP 125,4.2,Great bike.,5,The bike has great loos and the digital console is also great.
Honda SP 125,4.2, Best in 125 CC segment,5,Best performance bike in this segment. Comfort and Mileage are More than Other 125 cc Bikes. Headlight and Fully digital instrument amazing.
Honda SP 125,4.2,Best 125cc segment bike.,4,"best 125cc segment bike. it provides engine kill switch, led headlights, silent start, and many more features. it comes with a fuel injector where the mileage of the bike has been increased. the mileage has been increased by up to 16%. the sp 125 looks like honda. the sp125 comes with digital meter where we know petrol, speed, trip A and B, mileage of the bike, with this much petrol how much can the bike run. it is also provided with an eco indicator which says the bike is moving in the economy or not. "
Honda SP 125,4.2,Great bike.,5,The style of the bike is amazing.
Honda SP 125,4.2,Nice Bike.,4,The new feature added is best in class. Value for money bike. Mileage hats off. Best commuter bike.
Honda SP 125,4.2,Excellent Bike.,3,It is a very good bike and also it is a very smooth bike & in this bike the fully digital meters are present.
Honda SP 125,4.2,Comfortable For Longer Journeys,4,"I must say that I adore my Honda SP 125, which I currently have got. So far, the experience has been fantastic. The most attractive feature of this scooter is how far it can travel on one full tank of petrol. The seat is really comfortable for longer journeys, and the on-road performance is outstanding. I also value the beneficial additions made to improve the overall experience. The SP 125 is a fantastic option if you're seeking a dependable and fuel-efficient scooter. As per my experience, I would like to recommend it to others looking for the same features in a bike."
Honda SP 125,4.2,Value For Money Bike,4,It's a valued-for-money bike however some other bike like gixxer is way better if you have budget.
Honda SP 125,4.2,Stylish Bike,4,"It's a budget-friendly, stylish, and comfortable bike with great mileage. For me, this is the best bike you should consider if your budget is 1-1.2 lakhs."
Honda SP 125,4.2,Great Bike,4,"It's great to hear that you had a positive experience riding the Honda SP 125 (E20- OBD2 model). The features you mentioned make it an attractive choice for riders who prioritize fuel efficiency, safety, style, and comfort. Let me break down some of the key features you mentioned:"
Honda SP 125,4.2,Good Mileage,4," The Honda SP 125 is owned by my uncle, who loves its mileage, especially for his daily commute. It is a striking red hue. It's pricing, which ranges from Rs. 86,524 to Rs. 90,524, is affordable for a motorbike with its characteristics. There are variations available to meet various preferences, with 2 versions and 5 colours. The 123.94 cc bs6-2.0 engine that powers the SP 125 produces a smooth and effective performance. The Honda SP 125 can be the ideal option if you're seeking a dependable and economical motorbike."
Honda SP 125,4.2,Good Performance,4,"The bike offers great mileage along with good power during acceleration. It's well-suited for long distances, being budget-friendly as well. I highly recommend considering it."
Honda SP 125,4.2,Nice Performance Bike,5,Nice bike and absolutely worth buying. It has a nice average and impressive engine performance.
Honda SP 125,4.2,Very Uncomfortable Bike,3,"Very much poor in terms of comfort, suspensions are really very bad, and sometimes riders may can feels they might turn on their mobile torch, with might have more illumination strength than the headlight. Mileage is somewhat okay. So for the daily commuter, it may be somewhat okay, but will cause back pain for sure, mileage is also good, so that's a plus for sure."
Honda SP 125,4.2,A Perfect Companion For City Rides,4,"I can state with confidence that the Honda SP 125 is an excellent motorcycle for handling city streets because I am the owner of one. It stands out on the streets thanks to its modern style and bold color choices. The bike's 125cc engine, which is highly developed, produces outstanding acceleration and excellent fuel economy. Driving through traffic is simple because of the snappy handling and comfortable seating posture. The Honda SP 125 is the perfect option for individuals looking for a dependable and fashionable ride in the city because of its dependability, affordability, and amazing features."
Honda SP 125,4.2,"An incredible bike for everything,",4,"An incredible bike for everything, solace, mileage, looks, and more great power, magnificent mileage upkeep, involved this bike has been for 2 years at this point and there were positively no issues. Just done normal help. Still possesses the streets and explores effectively through traffic. A decent quiet beginning is an exceptionally pleasant thing that I for one like. Honda serves us well overall. Get is perfect. Additionally, the full computerized meter it gives you looks quite like the live averaging is the best I've at any point seen. My recommendation is to purchase this bike. "
Honda SP 125,4.2,So Good And Comfortable bike,4,"The Honda SP is a very, very good bike. It's safe, has good mileage, and is comfortable. Maintenance charges are low. Overall, it's a good choice."
Honda SP 125,4.2,Good Bike In This Price Segment,5,"Overall, the bike is good. The mileage is good, and moreover, the performance is also impressive. I have never seen a bike like that in this price segment."
Honda SP 125,4.2,Honda SP 125 Is An Excellent Companion,4,"The performance of the Honda SP 125 has been praised by my brother, who has been riding it for a while. Drum front and rear brakes guarantee dependable and secure braking on the road. The SP 125 is well-balanced in terms of weight and fuel economy, weighing 116 kg and having an 11.2 L fuel tank capacity. Its 123.94 cc bs6-2.0 engine provides powerful acceleration for regular errands. The Honda SP 125 is an excellent companion for daily journeys because of its functionality and performance. The SP 125 is a reliable motorbike with outstanding fuel efficiency that you should think about buying."
Honda SP 125,4.2,Overall Good Bike,3,"I have been using this bike for 2 years. The bike is truly remarkable in terms of looks and comfort. It provides me with a mileage of about 50, which is quite decent. The only drawback I can mention pertains to the tires and brakes. The drum brakes on this bike aren't very effective; it's better to opt for disc brakes. Additionally, the tire size is too narrow, resulting in somewhat compromised control. Overall, it's a good choice for beginners!"
Honda CB200X,4.0,Comfortable Bike,4,"It is a nice and comfortable bike with an adventure look. It's easy to ride, and due to long seats, it's always good for family."
Honda CB200X,4.0,Best Comfort Bike For City Rides,4,"The best comfort bike in city rides and its top speed is 138kmph. The average mileage of the bike is 42 in long ride, city's ride basic mileage 38kmpl."
Honda CB200X,4.0,Great Package,4,"Overall this is a great package in 1.8 Lakh, if you want to feel the power, then go for this. "
Honda CB200X,4.0,Stylish Bike At This Price,4,This is the best bike in the market with nice performance and looks. It is a stylish bike at this price with good mileage.
Honda CB200X,4.0,Honda CB200 X has distinctive looks,4,"I don't judge bikes on looks, but Honda CB200 X has some distinctive looks, which can be termed as weird for me. The extra body coverage around the handlebar does not look appealing, and it was the only reason I did not book it. Otherwise, a good option to consider."
Honda CB200X,4.0,Need More Features,3,"The overall bike is good but it needs some more advanced features in this 2023. The bike design is super cool but it needs to increase the ground clearance. Otherwise, the bike is super cool no issues, the best in the segment."
Honda CB200X,4.0,Best In Class And Good Performance,4,"Bike Performance is best, Mileage is good. You know, in my day-to-day travel on the bike to and from the office I realized that I was taking roughly the same amount of time on my 200 cc bike as I was in my 200 cc bike a couple of years ago. I was never oblivious to this fact, to be honest."
