Varient_Name,Average_stars,Review_title,User_rating,Review_description
KTM 250 Adventure,4.1,KTM 250 Adventure A Perfect Riding Companion ,4,"My partner recently purchased a KTM 250 Adventure, and I must tell you that it is the ideal riding companion for him. The 250cc engine on the bike finds an excellent mix between power and agility, making it suitable for both city commuting and off-road excursions. The sturdy design, pleasant ergonomics, and improved suspension of the Adventure provide a smooth and fun ride. It focuses on safety while maintaining performance with technologies such as ABS and traction control. Seeing my partner handle difficult terrain with ease and his joy after each ride indicates that KTM 250 Adventure was a good option for his riding goals."
KTM 390 Adventure X,4.1,Highly Suggested - 390 Adventure X,4,"The brand-new KTM 390 Adventure is an amazing bike that provides superb on- and off-road riding experiences. It is a pleasure to ride thanks to its strong engine, lightweight chassis, and premium components, and its contemporary amenities like a TFT display and adjustable suspension only serve to increase its appeal."
KTM 390 Adventure X,4.1,Waiting to see it on Road,4,"The KTM 390 Adventure seems to be excellent adventure bike that will offer a great balance of on-road performance and off-road capability just like its preceder. It's light and nimble, with a powerful engine and top-notch components. The bike's suspension could be improved, but overall it's a great option for adventure enthusiasts."
KTM 390 Adventure X,4.1,Impressive KTM 390 Adventure X,4,"Seems like KTM 390 Adventure X will offer impressive off-road performance, smooth handling, and advanced features looking into its advanced specs. It's will be thrill to ride with excellent power delivery and reliable build quality, making it a top choice for adventure enthusiasts."
KTM 390 Adventure X,4.1,I'm looking forward to this KTM Lineup,5,"I'm looking forward to the KTM 390 Adventure X because of its touted off-road skills, innovative features, and powerful performance. I can't wait to get my hands on this latest addition to the KTM lineup and feel the excitement of adventure."
KTM 390 Adventure X,4.1,Impressive Choice by My Neighbour,4,"My neighbor’s son recently purchased KTM 390 Adventure X, and I must say that it is an excellent decision. This adventure motorcycle is designed for adrenaline lovers who enjoy off-road exploring and lengthy travels. The powerful 373cc engine delivers an exciting ride both on and off the road. The rugged construction, superior suspension, and off-road capabilities of the Adventure X make it an ideal partner for adventure seekers. This bike provides a safe and fun ride in any terrain thanks to its comfortable seating posture, extensive storage choices, and modern technologies like traction control and riding modes. KTM 390 Adventure X is an excellent choice for people looking for adrenaline-fuelled adventures."
KTM 390 Adventure X,4.1,Eagar to Test Drive KTM 390 Adventure X,4,"I am extremely excited to test drive the KTM 390 Adventure X. This bike offers a lot of promise for adventurers like me. Its strong engine, superior suspension, and off-road skills make it an excellent choice for exciting adventures. The Adventure X model includes additional features and refinements, significantly boosting its off-road capabilities. According to what I've seen and read, this bike is built to handle difficult terrain with ease. I can't wait to see how it performs, how versatile it is, and how far it can go. The KTM 390 Adventure X seems like the perfect companion for all my adrenaline-filled journeys."
KTM 390 Adventure X,4.1,A game changer,4,"KTM 390 Adventure X is a dream come true for adventure riders like me, owing to its large fuel tank capacity. With a large gasoline tank capacity, I can go over long distances without having to stop frequently for refilling. This means I can confidently explore large terrains and distant regions, knowing I have enough fuel to keep me running for lengthy periods of time. The increased range afforded by the bigger petrol tank lets me to concentrate on enjoying the journey and the stunning landscape rather than always looking for the next fuel stop. It's a game changer for off-road riding!"
KTM 200 Duke,4.4,Nice Bike.,5,Best performance bike. Good pickup. Good road grip. Value for money bike. 
KTM 200 Duke,4.4,Nice Bike.,5,"It is the best sports bike, its mileage is nice."
KTM 200 Duke,4.4,Great Bike.,5,"I bought KTM duke 200 in 2013 and at that time I was so excited because KTM duke 200 was my first bike and riding experience was super. I had tried many bikes like Bullet, Yamaha but nothing can beat the duke KTM duke has fantastic looks when. Also, the mileage and design of this bike are nice."
KTM 200 Duke,4.4,Amazing Bike,5,Amazing bike in this range and it's complete sports and adventure bike. It's comfortable in all weather and all roads.
KTM 250 Duke,4.4,High-Speed KTM 250 Duke Bike,5,KTM 250 Duke Bike has a powerful engine and amazing look. Performance and speed of this bike are amazing. I am using this bike for trekking and racing and this bike never disappointed me. Apart from that this bike is very comfortable and safe. I recommend this bike to others also who are looking for a sports bike.
KTM 250 Duke,4.4,Really Good Performing Bike. ,4,This is an amazing bike to ride.
KTM 250 Duke,4.4,2020 best bike.,4,Equipped with a responsive 250cc engine.
KTM 250 Duke,4.4,Racer-KTM 250,4,"Well Maintained & good in performance, all head, tale, Indicators lamps are new while driving Bike to feel the smoothness."
KTM 250 Duke,4.4,Amazing Performance,4,"It's my dream bike and the bike is amazing, if talk about the looks, there is no comparison to this bike. The performance is also amazing."
KTM 250 Duke,4.4,Good  Mileage,4,"This is amazing for long rides, this LED light is so good. Bike pick-up is amazing and this bike mileage is also good."
KTM 250 Duke,4.4,Amazing Bike,4,"It is an amazing bike and its performance is good, overall a great bike. You will feel great comfort and is really one of the stylish looking bikes in India."
KTM 250 Duke,4.4,Best Bike For Racing Purpose.,5,KTM 200 Duke Bike looks very stylish and amazing. This bike comes with a powerful engine and many good features. This bike offers high speed and good safety features. I am using this bike for the last few years and I like this bike so much. This bike is very amazing and very good for racing purposes. This bike comes in two color options.
KTM 250 Duke,4.4,Excellent Comfort In Long Drive ,4,"Good performance, excellent comfort, best long drive, energetic sound with power, racing performance, and good control. "
KTM 250 Duke,4.4,Great Balance,4,"I'll give extra points for performance. The pickup is so satisfying, has great balance and it's good. "
KTM 250 Duke,4.4,Very Excellent Bike ,4,"This is a very excellent bike, the looks are wonderful and the mileage is also great. "
KTM 250 Duke,4.4,Good Performance,4,"It's an awesome bike, it gives good mileage, a superb bike in the 250cc segment. KTM Duke 250 has the best looks and its features are also good. It's good for long rides. Go for it."
KTM 250 Duke,4.4,Best Bike,4,"It is a great bike in terms of cool looks, good mileage, and low maintenance. The features of this vehicle are also amazing. It is one of the best bikes in its segment."
KTM 250 Duke,4.4,Perfect Bike,5,"The looking of the vehicle is amazing, it feels like a superbike. The power and performance are also great with decent mileage.  "
KTM 200 Duke,4.4,Good looking bike,5,Nice and good looking bike.
KTM 250 Duke,4.4,Amazing Bike - KTM 250 Duke,4,This bike is very amazing and is very comfortable. The exhaust is simply amazing.
KTM 250 Duke,4.4,It is Awesome Bike,4,This is a very beautiful bike I have ever seen but if KTM launches its 125CC version in India then that would be a miracle.
KTM 250 Duke,4.4,Absolutely stunning and perfect for tour as well as cities,5,"Excellent pickup with the great power and as well as it gives me good mileage too. It's very easy to drive in cities with traffic, does not get heated up and has a good grip on turns, "
KTM 250 Duke,4.4,Excellent bike at this price.,5,Excellent looks and speed with the ABS braking system are wonderful.
KTM 250 Duke,4.4,The beast duke 250 its a good racing machine.,4,"The bike is good for touring purposes and if you are willing to buy a 250 cc bike, just don't think too much go for duke 250. It's a good machine and you will never regret buying it. Just maintain it nicely because a beast needs maintenance."
KTM 250 Duke,4.4,The superbike.,5,It's quite affordable and delivers an amazing performance.
KTM 250 Duke,4.4,Nice performance.,5,"Affordable, trendy looks and has great speed."
KTM 250 Duke,4.4,Impressive performance.,5,"I'm own KTM duke 250 & I'm impressed with its performance, however, the paint quality is not up to the mark."
KTM 250 Duke,4.4,Smart and fast bike ,5,"
"
KTM 250 Duke,4.4,Best bike.,4,The great mechanic I love it and it's my dream and its pickup was very nice and it moves like a beast.
KTM 250 Duke,4.4,Amazing bike,5,Looks of this bike it is much pretty. I like the seating position on this bike because it's very comfortable if you want a bike like a sharp knife then go for it.
KTM 250 Duke,4.4,Awesome Bike.,4,It's an awesome bike to drive and its comfort is good. And also the slim body is used to curve the bike. The braking system of this bike is pretty good. If a user goes at a standard speed it's easy to handle this bike. The milage is good for me. But the service cost is a little bit expensive. Anyway overall experience is awesome.
KTM 250 Duke,4.4,The best bike. ,4,"This bike is the best bike in this segment which gives awesome performance, speed and this bike is also so comfortable with its riding posture. "
KTM 250 Duke,4.4,Awesome Bike.,5,A perfect bike for every KYM lover if anyone wants a perfect bike in a range just go for it it is just an awesome machine.
KTM 250 Duke,4.4,Super Bike,3," Its comfort is super. In one word, it's a superbike and you can make it sexier by opening the mirrors, back mudguard."
KTM 250 Duke,4.4,Best Online Portal,5,Very good performance from KTM Duke 250 though body quality is not as good as compared to other sports bike but online portal has really gain my trust.
KTM 250 Duke,4.4,"KTM simply filled the gap between 200 and 390, with a performance oriented, aggressive looks bike",5,Braking is very good.Don't feel annoyed with vibration on high speed.Average is good approx 34 kmpl. Exhaust sound is also normal not like duke 200 .Its has aggressive looks like super duke.But duke 250 should have ABS because 30 BHP is not less.
KTM 250 Duke,4.4,Best from 200duke can buy 250,5,"It is the best bike with a powerful performance in its price range. Can buy without any suggestions and options and also ABS type model came, so that, its the best for me. "
KTM 250 Duke,4.4,super bike,5,KTM 250 Duke is the super beast bike. It is an awesome bike and the performance is also excellent. and I love KTM bikes.
KTM 250 Duke,4.4,Powerful beast nothing but KTM DUKE 250,5,KTM is giving a powerful engine and powerful performance with their deadly look for KTM Duke 250 cc
KTM 250 Duke,4.4,Speechless,5,Awesome machine and the new speedometer is very cool From KTM 250 Duke.
KTM 250 Duke,4.4,Best Bike,5,"Awesome bike in this price segment, Superb look and Torque of KTM 250 Duke."
KTM 250 Duke,4.4,Overall review of KTM DUKE 250,4," KTM duke 250 is very awesome bike because of KTM duke 250 is between segment bike of KTM 200 segment and KTM 390 segment bikes, know the talk about price of bike(2.08lakhs)is very affordable price of this segment competitor bikes. Now looks this bike is looks are not look like light weight bike (KTM duke 200) but it is light weight bike .This bike weight is 149 Kg without fuel and talk about power of beast .This bike engine is fuel injection ,single cylinder , liquid cooled 248.8 CC engine .This engine produced the maximum power 30Bhp @9000Rpm,Maximum torque 24Nm @7500Rpm,and all about the maximum speed is 152 km/Hour and talk about overall of the bike very impressive combo look of  KTM duke 200 and KTM duke 390 and one suggestion to KTM . Please you work on KTM  bikes seats comfort . they are not comfortable for long rides and short rides."
KTM 250 Duke,4.4,5 star rated,5,It is is very similar to 390 that's why I loved it most. I enjoy riding this bike.
KTM 250 Duke,4.4,Top speed 150+,5,"Top speed is 150+, I myself have crossed 140+. Really amazing bike, the power you get is the best. With power comes the heating of engine, so yes there is a radiator but your legs can feel the heat. Rest everything is best in this bike. Seat height is perfect and very comfortable posture, never felt any hand pain or hip pain."
KTM 250 Duke,4.4,KTM Lovers,5,Love the bike... awesome features speed and cornering ......just say wow to the bike.
KTM 250 Duke,4.4,Gives me a good riding experience in both city and long rides ,5,"It is a great bike in an updated version, has good mileage in 250cc variant and this bike can ride like a beast."
KTM 250 Duke,4.4,KTM 250 Duke ,5,The bike is awesome performance and looks are very stylish.
KTM 250 Duke,4.4,Queen of road ,4,"One of the greatest bikes ever ride. Most importantly road grip is awesome, nice handling and pickup."
KTM 250 Duke,4.4,Duke for rider,5,That's a very useful bike for a college student and has a stylish look for Rider and boys. Duke is the very best choice for rider's
KTM 250 Duke,4.4,Absolutely Awesome,5,No need to tell review. grab a 250 and test ride it. its a KTM midrange but it feels like heavy range. 
KTM 200 Duke,4.4,The middle class boy's dream,5,"what do you understand by Bike? a machine? a median of fun? a companion? well everyone has a different meaning for themselves. mine was a ""Dream"". i still remember i went to bajaj showroom when i was a kid and i saw this funky orange bike with broad tyre and a digital meter, i was amazed. through i was kid i didn't knew much about bikes, engines and no one dreams small. i knew that i am here at the bajaj showroom to get my dad's discover 125 which was financed by my mom and offcourse the ktm looks expensive and here at the moment it became my childhood dream. so after many years of when i was in 11th class my friend kabir whom i recently met at a function let me rode his ktm, well at that moment i have already took the test ride from ktm but this was the first time when i checked the potential of baby duke. i decided that no matter what i have to do i want a ktm. i talked to my mom as she handles 80% of my house finances so i asked her that i want a bike , a ktm and as i expected my mom said no because we couldn't afford it but after so many days of my requests and sadness . my mom told me that now its your 12th if you clear the JEE mains with good marks i'll get you whatever bike you want. whatever and then the real journey began i worked hard been through tough times, cried, been depressed, been lonely, but cleared the jee mains. my mom didn't really expected this and here it was the moment i went to the showroom after 8 years of the day when i saw the bike for the first time, t was the time for me to take it home via finance and yes its been said that "" sabr ka fal meetha hota hai"" and thats what happended with me i got a special edition ktm duke which is green and kinda tribute to vaughin gittin jr, who is a drift racer. so i bought my bbike in year 2016 and yes it was special edition just from showroom meanwhile it got fifferent decals and the fun thing was that my bike was bs4 in 2016. yes really at that time people use to honk at me to turn off the light as it was not the rule that time and my bike didn't have a light on/off switch. so its been 2.5 years since i with my ""war machine"" yes it her name. done more than 25,000 km. travelled in rain, cold,freezing cold, storm, sandstorm, mountain ranges, swamps. comming to a proper review it had given me a highest mileage of 49 kmpl and least of 12 kmpl and the current number varies from 28-33 kmpl though it varies with individuals riding style. highest achieved speed 139 kmph as it has a torque limiter. the maintenance was less in the first year it was like 700 for a year and the second year it was 10,000-12,000rs a year. the thing i like the most about my bike is its acceleration and its heigh sitting posture, perfect for city traffic and rage. its a mad machine for stunts as well being a stunter myself i can say that from popping a wheelie in the middle of the road  to stoppies at the signal. it never let me down. you are confident around the corners you have a great low end and mid end. some of you may not believe this but i have even shown my tail light to a cbr 650f in a traffic race. don't race, dont be a squid. i always wear a helmet but sometimes you need to shut the show-offs. """" Rider apne ""karm"" se bano, bike se nahi.""""  so the downside of my ktm is sometimes it dont give mileage i complain about it secondly it could have more top speed but you could bargain it with the savage pick-up for a 200cc. though time is changing many people around me have a ktm and they dont respect it, they bought it because they can and they only bought it for getting girls behind the back read. ""RC"" for being more specific has already replaced R15 as ""laundi baaz"" bike and anyone has it and they ride it like maniacs without helmets and the common snake style riding. if you know what i mean. i want end this with respect your bike, respect what you have ! love what you like, not what others. be happy with your bike, buy a bike for yourself not for others or your girl friend, always wear a helmet, keep your bike updated, dont go harsh on throttle unless you have a emergency, open road or you are riding in sleep hours. make your bike your best friend and it will return all the love you give."
KTM 200 Duke,4.4,KTM Things,4,I just love riding on this bike. I just love its sound. Whenever i go for a long drive. And its even fast. I ride whole day and night. And its mileage is like cherry on top. In love with this bike. Gear shifting and all r soo easy to do. And moreover its looks are amazin and super sexy
KTM 200 Duke,4.4,Butter like smooth,5,Buttery smooth bike. Easy and fun to ride. Gear shifts are so easy. I easily do wheely with it. Love to go on races with this bike. Its fast even and the sound of the bike gives pleasure to my ears. Just in love with the bike. Its awesome
KTM 200 Duke,4.4,"Fun to ride, Expensive",4,"I bought a ktm duke 200, black on 18th sept 2016 and since then i rode it almost everyday, at the time of buying there was no other bike in my mind that was such awesome (dominar wasn't launched back then), so finally bought it. Talking about the pros of the bike, acceleration is something in which still no bike beats me in the 200 cc segment but that is self explanatory coming to mileage it is a heavy drinker i.e for me my bike gives approx 25 and even worse in bangalore traffic, and if talked about the service, ktm provides Worst Service Experience one manufacturer can provide, when i was buying there were literally fewer options, but now i guess its a stupidity if one opts for ktm duke 200."
KTM 200 Duke,4.4,Duke 200 review,5,This is the best 200 cc bike in India.Its power and quality is the best you can find in any bike .The riding posture is also good and does not cause pain during Long rides.The only problem might be the lack of dual channel abs but as you gain control of the bike it’s not much of a problem.
KTM 200 Duke,4.4,Best one in sports bikes.,5,The bike is perfect for college going boys. Even though it is having an old design it is still best and even more attractive than the new duke 250.Still more powerful than 250 cc bikes in Yamaha.If you want a premium sports bike you can choose Yamaha FZ25 which is even more cheaper.But if you need a faster bike you can choose between the PULSAR NS200 and KTM DUKE200
KTM 200 Duke,4.4,KTM Duke 200 - The Street Butcher!!!,4,"Hi All, this is my first review of a bike. I may be a bit late in doing so as the new Duke 200 2017 has already come out but after taking a test ride and going through the specs, it is not much different than the outgoing model. So here we go..."
KTM 200 Duke,4.4,money back performance,5,The important part is the performance ....great look and great comfort. Especially handling is too awesome.
KTM 200 Duke,4.4,KTM DUKE 200,5,Ktm Duke 200 is an excellent bike with ABS and body material and trellis frame and safety gears with low budget to avail for a middle-class family. 
KTM 200 Duke,4.4,No Comparision,5,"KTM Duke 200 is the best bike from KTM and there is no comparison in term of it looks, style and features."
KTM 200 Duke,4.4,Everyday Monster ,5,KTM Duke 200 is just a pure street machine for everyday use with great mileage and performance. 
KTM 200 Duke,4.4,Speed is Best,5,"KTM Duke 200 is a very good bike and I like it very much while driving, just lets you feel the speed. "
KTM 200 Duke,4.4,Nice Bike I love it,5,Very cool bike and I love it because the front brake is too awesome.
KTM 200 Duke,4.4,Excellent bike,5,This bike is good for racing and also good comfortable riding mileage is average.
KTM 200 Duke,4.4,KTM Duke 200,5,It's a good racing bike and well controlled and mainly we can make stunts and it can be controlled anytime so its good to drive.
KTM 200 Duke,4.4,"Curiously organic, resembling an insect crouched and ready for action.",5,This bike is so powerful some time rider doesn't wear proper gears and lost his life.... So its power is its negative point if you are new to this type of bike.... So keep in mind you don't drive splendor or any other 125or 135 cc bike you are on a beast 200 cc bike having 24.6 bhp... So ride save use all gears... Thanks a-lot....
KTM 200 Duke,4.4,a single word... Awesome,5,"awesome bike... bought 2 months ago already done 2000Km without any problem... superb performance .. whenever you release gas , numbers get added more and more in speedometer... you will never know how fast you are going.. with superb handling without vibration at high speed even 135Km/hour it make no vibration... "
KTM 200 Duke,4.4,KTM duke 200,3,"I have recently purchased KTM duke 200 from delhi. KTM which attracts Indian youth towards itself. It is famous for its stylish sporty and aggressive looks attracts race lovers youth. it has  outstanding handling characteristics, it’s lightweight, single framed cross structure helps in better handling even at high speeds. On the account of safety, it is provided with disc brakes on both the wheels that enhance its safety along with its looks."
KTM 200 Duke,4.4,Lightweight Monster,4,Hello friends!!! 
KTM 200 Duke,4.4,good bike .....very good in looking wise .....,3,"I would like 2 say that it is not worth it 2 buy for  Rs-1,00,000.....instead of 125 duke.I would  go for 150      segment....FZ,...Unicorn,...gs150...apache ...and many bikes .......which is below Rs-80,000...with 150 cc engine .....i would say no value for  buying this bike .... and paying 1,00,000...."
KTM 200 Duke,4.4,Very bad experience from KTM ,1,Hi everyone...This is satish Jangid. I bought this bike by inspired its looks and very great pick up. One Year back I rode my friend’s KTM Duke and I liked this bike. 
KTM 200 Duke,4.4,KTM Duke 200- Amazing bike,4,"Hello…..My name is Deepak luhadia. I have been riding KTM Duke for last one and half year. And I am here to share my reviews about KTM Duke so, that it might be helpful for anyone. According to me “If you want to dominate the road then Duke is the perfect Monster. The sporty look and beautiful design, which is fully packed with world class features. The bike is featured with 200cc best in class engine which generates amazing torque and power. This lightweight bike gives you pleasure while riding. These are the reasons why buyer especially youngsters get attracted toward it."
KTM 200 Duke,4.4,Very disappointing experience,1,"Buying the KTM duke 390 has been a very disappointing experience from the time I purchased it. Within a month the engine started leaking oil, and the same was rectified only after the third service. The rear mono shock oil seal was defective, causing me back trouble. the bike has severe vibration and noise from day one."
KTM 200 Duke,4.4,Awesome ,5,i just love this bike ...   it looks just awesome ...   it got many good features ...  my favourate bike KTM...   really really just love it....  gonna buy that bike with my first salary...   the way it look and it gives the best milage ..  i prefer many of my friends also to have a try on it ...  i think its the best and cool bike under a good lenght .. its new here and just rocked the market and people too ..   my brother have it ..  this is the best bike for me ever and foreever... i really like it
KTM 200 Duke,4.4,nice bike,4,i just love this bike ...   it looks just awesome ...   it got many good features ...  my favourate bike KTM...   really really just love it....  gonna buy that bike with my first salary...   the way it look and it gives the best milage ..  i prefer many of my friends also to have a try on it ...  i think its the best and cool bike under a good lenght .. its new here and just rocked the market and people too ..   my brother have it ..  this is the best bike for me ever and foreever... i really like it
KTM 200 Duke,4.4,KTM 390 -  the beast ,4,"There isn’t much to give away the little Duke’s low price or Indian manufacture either. The inverted WP fork and single shock deliver good ride quality and keep the chassis well under control, even at trackdays. Pirelli Diablo Rosso II tires help in all respects."
KTM 200 Duke,4.4,KTM 390 -  the beast ,4,"There isn’t much to give away the little Duke’s low price or Indian manufacture either. The inverted WP fork and single shock deliver good ride quality and keep the chassis well under control, even at trackdays. Pirelli Diablo Rosso II tires help in all respects."
KTM 200 Duke,4.4,"KTM Duke 200 Rocks, Facts Surprisingly Shocks..!!!",4,Good :	1) Stunning Looks 2) Mfg. Quality 3) Engine Performance 4) Ease in Handling
KTM 200 Duke,4.4,bike,4,"i like that bike very much.because it look very nice a and it is used for sports purpose and the bike have nice features and bike have nice engine and good conditions and both front and reh have disk brake and tyre are also very good and when ever we apply brake at any need the bike will stop there only .the use of very good the main disadvantages of that bike is the mileage.if the bike give more mileage means it is very good.Riding fast means you also need brakes to match. With a 4-pot radially mounted calliper biting on the generously proportioned 300mm diameter front disc, safe precise and powerful braking is right there when you need it."
KTM 200 Duke,4.4,Amazing Bike With ABS,3,KTM Duke 390 is one of the best bike at 2.5 lack price tag.dis bike has really wonderful engine pickup.the speed is 140_155 at normal petrol but at extra premium petrol its speed goes to 170 top speed.ABS work perfectly.The main disadvantage is average. its give 20_30 km per litre. So its attract limited people.and heating issue disappointing very much at this price tag.
KTM 200 Duke,4.4,KTM DUKE 200,4,"The KTM Duke 200 is a light weight naked sports bike. Last year, I bought the KTM Duke 200. It is best in class and offers good mileage. Its light weight makes it easy to ride and handle as it is easily driven in any situation. The fuel tank is small. A slightly bigger fuel tank would have been appreciated. The pillion seat is not comfortable for short and long rides."
KTM 200 Duke,4.4,The best bike i have ever seen,5,"The deed has finally been done, Bajaj has pulled the covers off the Duke 200 at last and let us have a go at it. For a motorcycle which was developed and built at Chakan, near Pune, it’s almost ironical that we get to see the Duke 200 last. And now that I’m done complaining about that, let’s move on to the bike itself. I can’t say I was pleasantly surprised to see how KTM the Duke looks in the flesh, I’m not just talking about the orange paint job, because like everyone else I’ve followed pictures on the web and even got to see one at the recent Tokyo Motor Show. The smashed in headlamp, the short seat, the high rear fender sitting on top of a monoshock, the upside down front forks and the tank decals – they all look fantastically aggressive."
KTM 200 Duke,4.4,Ktm Duke 125 Sports bike,3,The new upcoming and dynamic 
KTM 200 Duke,4.4,awesome,4,i just saw this 
KTM 200 Duke,4.4,Racers DUKE,4,"The KTM Duke 200 is the first KTM to be sold in India by Bajaj . It gives 33 KM mileage ,it has stunnig Looks, Road grip is poor in KTM , Maintenance cost is slightly high, just amazing power with Maximum Power of 24.6 Bhp at 10000 rpm it will reach a Top Speed of 135 kmph and its Fuel tank capacity is 11 ltr . Looks wise its nice and the head light is been a atractive thing in the duke its breaking is nice but the back seat doesnt seems to be comfortable the back seatter always have problems while sitting there .Fuel efficiency is not so good but its easily chases pulsar 200ns. Sound of the bike is fantastic. I am a die heart fan of ktm.The strong point of this bike is its appealing looks, alloy wheels, sporty body works and its damn good stylish graphics. Its stunning looks, good breaking system and multi info display are the strong points of this bike.This bike is not good on Indian roads. Handle and control is not as per expectations, and  it heat up early n my legs starts burning."
KTM 200 Duke,4.4,The Ultimate Bike !!!!,5,"Guys, If you are dreaming to buy your dream bike, then this would be the bike you would be looking for. It's cost is around 1.7L  & I'm pretty sure that it's not that affordable compared to other bikes. But I wanna tell you that this is an amazing bike you would have ever seen.It's  Light weight and easy to maneuver in city traffic. We can find High quality components fitted in the bike. It has Good brakes with linear operation. While any stuff has it's own con's such as Short gear ratio, Rear end looks quite ugly & small pillion seat which is not so comfortable. The bike has a riding posture that is upright with the foot pegs placed slightly towards the rear.  The Mileage is around 30 Kmpl which is pretty low. The Acceleration is top notch as compared to other bikes. But If you are looking for a bike which you can take it over anywhere, then it is this bike you are looking for. Final suggestion from my side is you can buy this bike for sure after seeing all the specs & comparing it with other bikes."
KTM 200 Duke,4.4,bike,5,"The 390 Duke breathes life into values that have made motorcycling so amazing for decades. It combines maximum riding pleasure with optimum user value and is superior everywhere where really nimble handling counts. Light as a feather, powerful and packed with state-of-the-art technology, it guarantees undreamed of dynamic fun, whether you're in the urban jungle or a forest of bends. 390 Duke– nowhere you will find more motorcycle per euro."
KTM 200 Duke,4.4,bike,5,"It rides even faster than it looks. The KTM 200 Duke is the only 200cc naked bike with real racing genes. High-tech components, such as the ultra-compact, water-cooled, single-cylinder, four-stroke engine developing 19 kW (26 hp), the compact three-chamber silencer, the ultralight tubular space frame, the state-of-the-art injection electronics, the 43 mm upside-down fork from WP Suspension and the elegant swingarm all combine to ensure maximum riding fun, powerful drive and dynamic cornering. The Duke is unbeatable with its sensational power-to-weight ratio coming from an ultra low dry weight of 129.5 kg."
