Varient_Name,Average_stars,Review_title,User_rating,Review_description
Hero HF Deluxe,4.8,I have been driving this,5,"I have been driving this Hero HF Deluxe for 2 years now, this bike can beat others in its segment in terms of engine performance and mileage. the look of this bike is simple yet elegant, it gives mileage of 72-77kmpl and the seat is really comfortable."
Hero HF Deluxe,4.8,Value For Money Bike,5,Hero Hf Deluxe is a perfect bike for daily use. It is budget-friendly. The comfort level of this bike is very good. The mileage of this bike is superb. I am getting a mileage of 70-75 kmpl.
Hero HF Deluxe,4.8,Best Bike,5,This bike is within your budget for all middle-class families. The looks are fabulous this bike is a good fit for all ages people. Good mileage which is around 70-78 kmpl.
Hero HF Deluxe,4.8,I am very satisfied to,5,"I am very satisfied to purchase a HF Deluxe bike my experience is very comfortable and fantastic. also, I am getting too good mileage of 80 kmpl."
Hero HF Deluxe,4.8,Good Bike,5,The maintenance cost of this bike is very low which is good. This bike is suitable for long rides. the bike is smooth and very comfortable and high mileage of 70 kmpl.
Hero Glamour,4.1,Really good,5,"Really good bike. mileage and engine are good. Very nice thank you, Hero."
Hero Glamour,4.1,About hero glamour,1,"Heating issues, gear problem, servicing in hero showroom is worst they are not responsible to customers."
Hero Glamour,4.1,Hawa ke sath sath,4,Hero Glamour has a good resale value and very cheap maintenance costs. 
Hero Glamour,4.1,Best Bike,5,This is a bike very good and fine. And excellent quality and service excellent
Hero Pleasure Plus,4.5,Excellent Product. Pleasure +bs 6,5,Excellent Product. Pleasure + bs6 is having great pickup. Better than other scooters in the same category. Features like X-Sens Technology gives more mileage and long engine life.
Hero Pleasure Plus,4.5,Excellent Product.,5,"I am Sikha Das ridding Pleasure for the last 2 and half years from Guwahati the overall performance is great, millage, and very comfortable ride I strongly recommend this scooter especially for Lady customers, The vehicle is value for money. I really loved my scooter. Thank you, Hero."
Hero Pleasure Plus,4.5,Unique experience.,4,This was a good driving experience I am very happy to buy this. The colours are also very nice.
Hero Pleasure Plus,4.5,Such a good scooter.,5,The pleasure is a good scooter for me. I just love to ride it.
Hero Pleasure Plus,4.5,Great scooter.,5,"The power in the scooter is great, along with the mileage and fully digital meter."
Hero Pleasure Plus,4.5,Good bike with great mileage.,5,"Good bike with great mileage and comfort good for city roads and feel nice to ride, style is very eye catchy"
Hero Pleasure Plus,4.5,Good style.,5,"This scooter is very good and the style is also nice, Highly recommended to all people."
Hero Pleasure Plus,4.5,Better Than Before.,5,"Nice scooter for daily needs, light, and smooth to ride, better for office or college going persons."
Hero Pleasure Plus,4.5,Excellent Product.,5,"Hi, I'm Md Ajhar from Chatra Jharkhand. I have purchased this Product by Amar Anand Autobikes Chatra, Jharkhand. Pleasure + is having great pickup. Better than other scooters in the same category. Features like X-Sens Technology and more mileage and long engine life. the Scooter was great pickup was good there charging socket more Performance, more Convenience, more comfort, more features, and style was very useful design was good it looks from the front like Activa and from the like Jupiter I am satisfied from these Scooter. Thanks to Hero & especially for Amar Anand Autobikes."
Hero Pleasure Plus,4.5,Excellent Performance,5,"Pleasure+ is really like same to its caption, 'Doo Kadam aage' from others in this segment, I Wipezutlek purchased a scooter from National Automobiles I feel best, as I take a test drive of Pleasure+, the Technology is best, Suspension is great, I go too detailed before I purchase it, I come to know about telescopic suspension which is used in bike same they have provided in a scooter too, I3s Technology is just fabulous, also got integrated Braking system which makes the vehicle to safety.I will recommend to all that this scooter is best in a class all features are available and when you are going for the resale it after 5 yrs you will get the best resale value in the market because hero is hero. Thanks TO National Automobiles for this great scooter"
Hero Pleasure Plus,4.5,Better Than Other Scooters In The Market.,5,"I RASHMI I had purchased this scooter from ANAND AUTOBIKES HERO, DALTONGANJ The Hero Pleasure is a light and breezy scooter that is targeted towards the female riders. To attract the female target audience, the brand has chosen to go with trendy, up-market paint schemes. For additional safety, the brand has chosen to rely on its proprietary braking system known as the Integrated Braking System or IBS. Another scooter that uses this technology is Hero Maestro Edge. In action, it is a combined braking system that engages both front and rear brakes on pressing the left brake lever is pulled, to reduce the speed more reliably. Other advancement and updates in the Pleasure consist of the availability of a well-lit glovebox; an indicator for the side stand for safety, a lockable glovebox, along with other upgrades. Hero Pleasure also receives a brand new instrument cluster. Features like these add to the overall convenience of the rider."
Hero Pleasure Plus,4.5,Great Experience.,1,My overall experience with my pleasure is excellent. I had purchased my pleasure last year and from that time I am very happy to say that pleasure is the best scooter in the world.
Hero Pleasure Plus,4.5,Most Trusted Brand.,5,One of the most trusted brand in India. I have 3 hero vehicles at my home and this is the latest which I have purchased. 
Hero Pleasure Plus,4.5,Great Features.,5,"The Technology is best, Suspension is great, I go too detailed before I purchase it, I come to know about telescopic suspension which is used in bike same they have provided in a scooter too, I3s Technology is just fabulous, also got integrated Braking system which makes the vehicle safe. I will recommend to all that this scooter is best in a class all features are available and when you are going for the resale it after 5 yrs you will get the best resale value in the market because the hero is a hero."
Hero Pleasure Plus,4.5,Excellent Product.,5,Excellent product. Highly recommendable. Would suggest everyone Go for it. Its weight is light which is a positive aspect for girls.
Hero Pleasure Plus,4.5,Stylish Product.,5,"Hero pleasure plus is a stylish product. it has a wide range of attractive colors also, it is very easy to handle."
Hero Pleasure Plus,4.5,Best Scooter.,5,"Excellent Product - HERO pleasure is always a ladies' favorite. Mileage, looks & comfort is good. Scooter pick up is also good. I love this scooter. Best Scooter is lightweight, mileage, comfort, style, bold look. I have peace of mind and thanks to Hero for this product."
Hero Pleasure Plus,4.5,Very good experience,5,"The experience with Hero Pleasure Plus is very nice, the mileage is good, comfortable seats, and great experience with Hero Pleasure."
Hero Pleasure Plus,4.5,Fantastic Product.,4,"Excellent Product - HERO pleasure is always a ladies' favorite. Mileage, looks & comfort is good. Scooter pick up is also good. I love this scooter. Best Scooter is lightweight, mileage, comfort, style, bold look. I have peace of mind and thanks to Hero for this product."
Hero Pleasure Plus,4.5,Excellent scooter.,5,"I have purchased this scooter from Dhansri Hero, Noida. Hero Pleasure+ scooter is very good, that mileage is also very good and it is even better in IT technology. With the arrival of the brother, the beauty and massage of the scooter have increased. The scooter has been given too much computer operating system."
Hero Pleasure Plus,4.5,Very Nice Product.,5,"Pleasure Plus is a Very nice product for a very long time, and the all-new Pleasure Plus is a very impressive product and I am very satisfied with the product."
Hero Pleasure Plus,4.5,Overall Excellent Scooter,5,Excellent look and style.
Hero Pleasure Plus,4.5,Excellent vehicle.,5,"Very good vehicle from the hero. Pleasure is a very nice vehicle from a long time but all-new pleasure plus is also a very impressive vehicle from hero, impersonally very satisfied hero customer from a very long time and I will prefer to use two-wheelers from hero only and I give recommendations for this vehicle to my all friends and family."
Hero Pleasure Plus,4.5,Very good product,5,Very good vehicle from hero very long time but the new model pleasure plus is a very impressive product.
Hero Pleasure Plus,4.5,Good scooter.,5,"As of now its been a good experience. I have just crossed 500km. It gave me a good average better performance is given to me or looks are also good. Service cast also good it is more power Maintenance costs also less, I prefer to pleasure because of the lightweight body and many colors are available."
Hero Pleasure Plus,4.5,Excellent Product.,5,"Excellent Product - HERO pleasure is always a lady's favorite. Mileage, looks & comfort is good. Scooter pick up is also good. I love this scooter. Best Scooter is lightweight, mileage, comfort, style, bold look. I have peace of mind and thanks to Hero for this product."
Hero Pleasure Plus,4.5,Good quality.,5,"Excellent Product. Pleasure is having great pickup. Better than other scooters in the same category. Features like X-Sens Technology and Hero Patented i3s technology gives more mileage and long engine life. The Scooter was great pickup was good there charging socket more Performance, more Convenience, more comfort, more features, and style was very useful design was good."
Hero Pleasure Plus,4.5,Really Good Performing Scooter.,5,"I purchased this scooter from a PAL hero showroom which is near my place. I use it for my daily commute in the city. The scooter is good looking, rides well have a peppy engine. I am getting a mileage of 48 km/ it's which is good in my opinion."
Hero Pleasure Plus,4.5,Recommended for all.,5,Pleasure+ is a good 110cc vehicle. Best recommended for all ages. Colors and all are good. Performance is best in class. Light-weighted and best 110cc vehicle. Recommended for all.
Hero Pleasure Plus,4.5,Best Comfortable Scooter.,5,"Hero pleasure is a very comfortable scooter. Good mileage and excellent power and pickup. I think pleasure is the best scooter in his scooter segment. Thanks, hero"
Hero Pleasure Plus,4.5,Stylish Scooter,5,"Pleasure plus is a very stylish and zippy scooter, I liked it very much, satisfied too and I am happy."
Hero Pleasure Plus,4.5,Value for money product.,5,"I like pleasure plus very much. I like its features like boot light, mobile charging with pocket, tubeless tire comfortable, and especially it's mileage.  It is completely my need and value for money."
Hero Pleasure Plus,4.5,Pleasure 100 CCTV ki gadi bahut achhi hai.,2,Pleasure me millage kam hai also jafa weight nahi he and samaan rakhne ki jagah achhi hai. Tubeless tyre bahut acche hai.
Hero Pleasure Plus,4.5,First of all the pleasure,5,"First of all the Pleasure is very attractive compare to its competition. Comes with an integrated braking system that is good for our safety and full metal body, telescopic shocks, i3s system, and external fuel filling. Hero is always better for mileage and quality. When compared to another 125cc segment this is one of the best."
Hero Pleasure Plus,4.5,Great Looking,5,"Hero Pleasure Plus has great look, and performance to an unbeatable price tag. "
Hero Pleasure Plus,4.5,Mind Blowing Bike - Hero Pleasure Plus,5,"I was searching for a bike and I saw Hero pleasure plus. It's was a very good experience while riding the bike. I like its look, I like its front side of Hero pleasure plus, It's so comfortable while driving, There is always fun while driving. "
Hero Pleasure Plus,4.5,Nice Scooter,5,Very stylish lightweight scooter with easy driven handle. Average is also good.
Hero Pleasure Plus,4.5,Average scooter.,3,"Its engine power is amazing, however, the parts are really not up to the mark, especially the seat seems to be made locally and doesn't seem to be original."
Hero Pleasure Plus,4.5,Highly recommended.,5,"Great pick-up and performance. Swift handling, very small and balanced turning radius. Comfortable to ride and the mobile charger unit is perfectly placed for charging mobiles while driving. It's a very balanced bike. I would say the best unisex gearless bike at present. Excellent mileage and awesome performance. Great designing and in addition, the side stand visual alarm adds to its safety feature. The boot space light is very useful. A very happy and satisfied and moreover proud owner."
Hero Pleasure Plus,4.5,Pleasure plus Experience,3,"Good experience and comfortable scooty. Very good looking. However, it takes 4-5 attempts to start it. "
Hero Pleasure Plus,4.5,Value for money.,4,The bike comes with great looks and it is completely value for money.
Hero Pleasure Plus,4.5,Great scooter.,5,"This is a great scooter in the segment with a great riding comfort, this is a value for money scooter."
Hero Pleasure Plus,4.5,Nice Scooter ,4,It's a nice scooter gives good mileage but the braking system could be more effective.
Hero Pleasure Plus,4.5,Classy design.,5,Pleasure plus offers a very smooth ride and it has a very comfortable for ladies. The scooter has good styling and color scheme as well. 
Hero Pleasure Plus,4.5,Amazing bike ,5,"
The bike is smooth and very handy in traffic. The design of bike is so perfect. The performance of the bike is pocket-friendly.  "
Hero Pleasure Plus,4.5,Nice And Safety ,3,I am very impressed with this bike as it is very light and nice colour also I like.
Hero Pleasure Plus,4.5,High price Bike,3,It has a very high price on the road. Led headlights and tail lights are missing. Bluetooth connectivity could be there and need more improvements in the Active 6G. Telescopic and suspension are missing.
Hero Pleasure Plus,4.5,Amazing Scooter,4,"The scooter has great looks and excellent mileage, the ride is smooth and the maintenance cost is low. It is an economic vehicle."
Hero Pleasure Plus,4.5,Strong Durable Body - Hero Pleasure Plus,4,"Hero Pleasure Plus is a good looking and stylish scooter in the market. It is very much reliable also has a strong body which makes it durable. It has plenty of storage, powerful headlamps, and an effective braking system which makes the ride more comfortable."
Hero Pleasure Plus,4.5,Comfortable Hero Pleasure Plus Scooter ,4,"My friend recommended me to buy Hero Pleasure Plus scooter because its available at an affordable price and also it offers good features. This scooter offers Boot Lights, LED Tail Lights and other features also. This scooter is very comfortable to ride. I am very satisfied with its quality and thankful to my friend to recommend me this."
Hero Pleasure Plus,4.5,Best Hero Pleasure Plus scooter,5,I am using the Hero Pleasure Plus scooter with amazing features and also it has the best ride quality. It is the best vehicle. I have ever seen. So many scooters were not comfortable for families. But this suitable for youth and family people also. This is the main reason I have chosen this scooter.
Hero Pleasure Plus,4.5,Hero pleasure 2019 Review filling ....(5 star),5,"As per latest model, I think it looks like it has so many excellence looks all over and its pick-up is also very smooth... and all over body designed is well-defined minimum cuts at the back of the body as compared to existing design... It seems nice and sweet for youths and for senior citizens."
Hero Pleasure Plus,4.5,Best Moped In India Specifically For our lovely Ladies,5,This is one of the best Scotty in this segment
Hero Pleasure Plus,4.5,Condition is very good,5,Hero Motorcycles are very successful vehicles. Hero Pleasure drive is very smooth and soft. Thanks to Hero.
Hero Pleasure Plus,4.5,Comfortable for family,5,Excellent pickup and good mileage and seating is very relaxing for long drives and it is comfortable for family and fuel efficiency is good.
Hero Pleasure Plus,4.5,Pleasure performance,5,"Good look , excellent performance, comfortable for students"
Hero Pleasure Plus,4.5,Hero Pleasure Plus,2,Pleasure scooty  IS THE BEST SCOOTER IN TERMS OF HANDLING. Good for daily commuting for all Students.
Hero Pleasure Plus,4.5,Good Performance ,5,"Good handling and braking with smooth engine. New styling is also attractive, and new color is more impressive. "
Hero Pleasure Plus,4.5,Positive feedback,5,It gives a very good and smooth riding experience. I got a good breaking experience. Ladies will definitely enjoy its ride.
Hero Pleasure Plus,4.5,Nice and comfortable for all,5,"Hero Pleasure Plus is a nice scooter segment. It is lightweight with good style and pick-up. I think it's comfortable for all men, women, boys, girls and senior citizen. Thanks, Hero."
Hero Pleasure Plus,4.5,A pleasure to drive on,5,I liked the new fascinated look with lightweight and easy to drive. The price tag is pretty competitive and affordable.
Hero Pleasure Plus,4.5,Comfortable Bike,5,"Hero pleasure plus is good choice in the scooter segment. It is only 100kg weight,110.9cc engine, and comfort for all like younger to old people of both males and females.It has light vibration at 70km speed and milage also 40kmpl now. "
Hero Pleasure Plus,4.5,With Good Features Hero Pleasure+ Scooter ,5,I am using Hero Pleasure Plus scooter and I am very satisfied with its performance. I am using this scooter for my daily commute and it's very comfortable to ride. It comes with the CVT gearbox. I like its look with LED lights and Boot lights. I am happy to buy this scooter and recommend it to others also.
Hero Pleasure Plus,4.5,Good Bike - Hero Pleasure plus,5,"Good looking and very comfortable. I have bought this for my daughter, I also ride it sometimes, it is very comfortable. "
Hero Pleasure Plus,4.5,Good Features Hero Pleasure Plus scooty ,5,"Hero Pleasure Plus scooty comes at an affordable price with so many good features. I am using this scooty and I like that it comes with halogen headlights, boot lights, body graphics etc features. Also, it comes with a maintenance-free battery that is good. This scooty is very comfortable to ride. I am very satisfied with the performance of this scooty."
Hero Pleasure Plus,4.5,Good Features Hero Pleasure Plus scooty ,5,"Hero Pleasure Plus scooter comes at an affordable price with so many good features. I am using this scooter and I like that it comes with halogen headlights, boot lights, body graphics etc features. Also, it comes with a maintenance-free battery that is good. This scooter is very comfortable to ride. I am very satisfied with the performance of this scooter."
Hero Pleasure Plus,4.5,Fantastic Product. I have purchased,5,Fantastic Product. I have purchased this Product from Sehgal Hero Faridabad. The new design is having great pickup. Better than other scooters in the same category. Features like X-Sens Technology and Hero Pa tented i3s technology gives more mileage and long engine life.
Hero Pleasure Plus,4.5,Excellent Product. ,5,"Excellent Product. I have purchased this Product from *REDDYANDREDDY AUTOMOBILES*. Pleasure + is having great pickup. Better than other scooters in the same category.Features like X-Sens Technology and more mileage and long engine life. The Scooter was great pickup was good there charging socket more Performance, more Convenience, more comfort, more features, and style was very useful design was good it looks from the front like Activa and from the like Jupiter I am satisfied from this Scooter."
Hero Pleasure Plus,4.5,Very easy to ride,5,I live in Mumbai and I purchased this scooter for my wife for Rs 79000/-. It is very easy to ride and this vehicle is one of the best scooters for lady riders.
Hero Pleasure Plus,4.5,Superb Scooter.,4,"I have a purchased Hero scooter. Good scooter in the market, low maintenance, performance, and mileage are very good."
Hero Pleasure Plus,4.5,Good vehicle.,4,"Hero Scooter is the best vehicle in the market. Mileage is good, maintenance cost is very low and performance is the best. "
Hero Pleasure Plus,4.5,Superb Product.,5,"Excellent Product - HERO pleasure is always a ladies' favorite. Mileage, looks & comfort is good. Scooter pick up is also good. I love this scooter. Best Scooter is lightweight, mileage, comfort, style, bold look. I have peace of mind and thanks to Hero for this product."
Hero Pleasure Plus,4.5,Superb scooter,5,"Excellent Product - HERO pleasure is always a ladies' favorite. Mileage, looks & comfort is good. Scooter pick up is also good. I love this scooter. Best Scooter is lightweight, mileage, comfort, style, bold look. I have peace of mind and thanks to Hero for this product."
Hero Pleasure Plus,4.5,Great Comfort,5,"This is very comfortable for women and also nice the color variant Pleasure plus. Smooth riding, why should boys have all the fun. Best Scooter is lightweight, mileage, comfort, style, bold look, I have peace of mind, and thanks to Hero for giving this product.  It is very easy to ride and this vehicle is one of the best scooters for lady riders."
Hero Pleasure Plus,4.5,Best scooter,5,"Excellent Product - HERO pleasure is always a ladies' favorite. Mileage, looks & comfort is good. Scooter pick up is also good. I love this scooter. Best Scooter is lightweight, mileage, comfort, style, bold look. I have peace of mind and thanks to Hero for this product."
Hero Pleasure Plus,4.5,Excellent Product.,5,"Excellent Product. I am BHUPENDRA KUMRAWAT have purchased this Product from ANNAPURNA  HERO. Pleasure+ 110cc is having great pickup. Better than other scooters in the same category. Features like X-Sens Technology and Hero Patented i3s technology gives more mileage and long engine life. The Scooter was great pickup was good there charging socket more Performance, more Convenience, more comfort, more features, and style was very useful design was good it looks from the front like Activa and from the like Jupiter I am satisfied from these Scooter."
Hero Pleasure Plus,4.5,Everything Best About This Bike.,5,Everything about this bike is great from the distributor to the comfort of the bike along with the colors.
Hero Pleasure Plus,4.5,Best Lightweight Scooter.,4,"Pleasure chalane mai bohat asan hai, Scooter ka weight bhi kaffi kam hai, lookwise bhi bahut acchi hai, Hero ne es se pehele ye scooter only for ladies ke liye brand kari thi, Lekin mhuje only for her nahi sabhi make or female ke liye achi lagti hai. Average bhi kaffi thik hai, colors bhi kaffi aache hain."
Hero Pleasure Plus,4.5,Good performance.,5,"Very good looking, attractive model and comfortable riding to better future boot light and mobile charger socket."
Hero Pleasure Plus,4.5,Best scooter.,5,Pleasure plus scooter is very nice and the great thing about the vehicle is a lightweight and high pickup.
Hero Pleasure Plus,4.5,Good scooter.,4,Good scooter at a low price.
Hero Pleasure Plus,4.5,Best Features In Class.,4,All features in this scooter are really good.
Hero Pleasure Plus,4.5,Very happy with this scooter.,5,"Gadi bhot achhi hai lightweight hai, mileage 48 ka hai, koi maintenance nahi hai, pickup and power dono aache hain."
Hero Pleasure Plus,4.5,Great scooter looking stylish.,5,Hero pleasure has an awesome feature like side stand indicator new graphics and design nice pickup smooth and comfortable riding. I have purchased this scooter from anas motors supaul having work class showroom and workshop before this scooter. I have never seen this type of scooter so all are very nice and excellent. Thank you Hero motocorp for this scooter.
Hero Pleasure Plus,4.5,Really Great Buying Experience,5,"I  Priyanka Kumari purchase Pleasure+ from USHA MOTORS, Purnea 5 months ago and I am totally happy with this product performance, comfort, and mileage."
Hero Pleasure Plus,4.5,Good mileage.,5,Super smooth scooter high mileage less maintenance. Good power good suspension and good looks.
Hero Pleasure Plus,4.5,Good performance.,5,"Good performance by Hero Pleasure Plus, Very satisfied with the scooter."
Hero Pleasure Plus,4.5,One of the best in class must consider.,5,Hi I Am Varsha Abonkar  Working As a Teacher at Farvashi College Malegaon.
Hero Pleasure Plus,4.5,Very happy with this scooter.,5,"It's a Top scooter, hero pleasure plus Iska average bohot achha hai ye scooter bohot achha hai. Maine kal he ye scooter liya hai and I am very happy with this scooter."
Hero Pleasure Plus,4.5,The Scooter Offers Great Comfort.,5,"It is a great scooter, all the features meant for girls like comfort, safe riding, and which suits me."
Hero Pleasure Plus,4.5,Awesome Scooter.,5,It's a very nice scooter. I am very happy with this scooter. The color is awesome silver pearl white. Full rating.
Hero Pleasure Plus,4.5,Comfortable Riding Experience.,5,"It was amazing to tell about hero pleasure bike very comfortable for rides superb riding experience neat, good design & riding experience hero is a hero forever & ever."
Hero Pleasure Plus,4.5,Value for Money,5,"I purchased the Pleasure Plus Platinum model 3 days back. Superb scooter, amazing style, finishing and smooth riding experience. Overall, pretty happy."
Hero Pleasure Plus,4.5,Hero Pleasure Plus is Best,5,"Hero Pleasure Plus things i like- There are various things which i like about the new Hero Pleasure Plus. Light on its feet, easy to manoeuvre in a parking lot which is i think the stand out feature and i like this a lot. Looks cute and retro with the new styling which is better than the previous model. Bigger engine make it more effortless to ride and it feels very powerful."
Hero Pleasure Plus,4.5,Worst Scooter I Ever Have,1,It is the worst scooter I have ever seen. I have purchased this scooter. It doesn't give mileage and it has a permanent problem getting off much time while running. it is better to buy cycle. Never purchase this scooter. Don't waste your money.
Hero Pleasure Plus,4.5,"Lifeline Of Every Family ""Hero Pleasure""",5,"Such an amazing product by Hero, it is not just a scooter, but lifeline of every family, it is easy to handle, has a good compact design, good millage, reliable Hero engine, comfortable seatback, stylish chrome plating on handle & mirrors, USB charging is perfect. Overall, an economically reliable, powerful & stylish product at all. Highly recommended."
Hero Pleasure Plus,4.5,Heroe's Ride,5,"It looks good, smooth-riding for town area. Performance is good on only flat roads. low maintenance. and color availability is high. Some features like color options and low weight are very good."
Hero Pleasure Plus,4.5,Very Good Package Of Style and Performance,5,"The scooter looks awesome, with a chrome finish and bold style. It has the latest BS6 xSens technology with lots of features like a low fuel indicator, side stands on indicator, integrated braking system, mobile charging. Light-weighted and easy to handle for a zippy ride. Above all, It is from brand Hero, well known for its quality and low maintenance vehicles."
Hero Pleasure Plus,4.5,Happily Satisfied,4,"Good fuel economy, although people can also mention about the things like mobile charging, integrated braking, low fuel indicator, side stand"
Hero Pleasure Plus,4.5,Fuel Consumation & Maintenance Cost,4,"After a lot of research, I selected Hero Pleasure. I think this is the best Scooter to keep in view low consumption of fuel & maintenance costs."
Hero Pleasure Plus,4.5,Value For Money Family Product,4,"Purchased this scooter one year back for usage in the family. Earlier was having an old Maestro which is with me for 5 years and never faced any issue, no engine-related work and smooth performance so decided to go for another hero scooter. So I choose pleasure+ as a lightweight and easy to ride/handle product so that everyone in the family can use it smoothly including my younger sisters. Along with that good performance of engine also there as 110cc is there. As per my experience in one year it’s giving great mileage and comes with a very stylish look & features. More importantly, after-sales support is excellent as the hero is having a great reach of the network's and very trustworthy brand so when we shifted to Jaipur from our earlier place we faced no issues related to free services & 5-year warranty (not used as yet but dealership promised they will help no need to worry). It will help me in gaining good resale value too by chance if I choose to switch to another hero product. Now Pleasure+ coming with more looks and bold style along with Xsens and FI technology. On riding also it is good, sometimes you can feel not as a bike but that’s perfectly normal with every scooter, no need to worry about that. So overall it's great value for money especially if you are looking for a family scooter which can ride on all kinds of roads."
Hero Glamour,4.1,"Choose Hero Glamour , It is the best bike in India..",5,"Awesome bike, really fine, to get good service to please select Hero Glamour ... My love is always with it... Nice bike. "
Hero Glamour,4.1,Awesome look,5,Nice gorgeous very awesome great looking dashing l
Hero Glamour,4.1,Best in performance....,5,"Good graphical design,its black sporty color is good...."
Hero Glamour,4.1,Good service,5,"Good service, Best milage, good look, Best disinfection"
Hero Glamour,4.1,Glamour FI awesome,5,"Value for money. Nice bike, Glamour, smooth and sporty bike."
Hero Glamour,4.1,Hero Hona Glamour,4,My best friend and my brother. ..Hero Honda Glamour...awesome bike ever I used. ..bike one of our family members too... I ride my bike .. I think my bike has a heart and life too... I knew how much kilometre millage and I sense how to fill the tank...he doesn't breakdown any cases...and he mentions before any default. ..like a friend. I buy an original body from his creators.
Hero Glamour,4.1,Good Bike,4,Good bike
Hero Glamour,4.1,Best budget bike ,4,"First of all the bike is super after the Pulsar 150 if you wanna buy any other buy then go for Glamour, the bike looks very stylish and gives good mileage.and its have nice texture present I have done only one servicing, right now its pickup is not much good and I hope time passes it works better."
Hero Glamour,4.1,Best &amp; Super Motorbike.,5,"I loved this bike so much. Its mileage is too good. Also, it has got a pleasant look. Very best bike at this price. I suggest everyone buy this bike. It has no complaint as it is actually too good bike. I am feeling very proud of myself for buying this bike. Now, It's your turn to buy this bike. Go ahead and buy it. "
Hero Glamour,4.1,Glamour Bike,5,"Nice bike. the suspension is good, mileage is very well. It's good for a long drive. This bike has got looks as well."
Hero Glamour,4.1,Excellent bike,5,"Excellent bike, we are using this bike from 3 years , very low maintenance and it's giving same mileage when I bought to till date."
Hero Glamour,4.1,MILAGE ANS SPORTY LOOK,4,THIS BIKE IS AN ECONOMIC BIKE FOR A LOW-INCOME FAMILY AND LOOKING PRETTY AS COMPARED OTHER SAME PRICE BIKE MILEAGE IS ABOVE 70+ IF YOU ARE DRIVE SPEED BETWEEN 40-55KMPH 
